Code,Soil Names,% Sand (O,A horizon),% Silt (O,A horizon),% Clay (O,A horizon),Hydro Group
669193,Spottswood-Sioux-Renshaw (s3518),41.4,37.2,21.5,B
669194,Tara-Parnell-Hamerly (s3519),24.6,48.9,26.6,B
669195,Maddock-Egeland (s3520),42.4,38.4,19.1,B
669196,Winger-Vallers-Hamerly (s3521),26.6,46.4,27.1,B/D
669197,Tara-Spicer-Doland-Colvin (s3522),16.7,56.1,27.2,B
669198,Marysland-Hecla-Arveson (s3523),59.3,26.0,14.6,B/D
669199,Waubay-Glyndon (s3524),13.1,55.6,31.3,B
669200,Sverdrup-Rothsay-Egeland (s3525),50.1,31.5,18.5,B
669201,Swanlake-Du Page-Calco (s3526),26.8,40.9,21.3,B/D
669202,Rothsay-Hantho-Colvin (s3527),10.2,67.1,22.8,B
669203,Sverdrup-Shakopee-McDonaldsville (s3528),30.1,34.7,35.3,C
669204,Webster-Ves-Normania-Canisteo (s3529),37.0,36.4,26.5,B/D
669205,Hattie-Fulda (s3530),10.0,48.7,41.3,C
669206,Lindaas-Gonvick (s3531),35.3,37.0,27.7,B
669207,Swenoda-Sverdrup-Renshaw-Fordville (s3532),41.2,36.2,22.6,B
669208,Rauville-Lamoure-La Prairie (s3533),19.9,52.7,27.4,C
669209,Marysland-Estelline-Egeland (s3534),33.8,43.8,22.4,B
669210,Rock outcrop-Copaston-Arvilla (s3535),32.0,32.7,18.7,D
669211,Marysland-Egeland-Arvilla (s3536),40.2,38.5,21.2,B
669212,Ves-Tara-Colvin-Canisteo (s3537),27.3,46.3,26.4,B
669213,Sinai-Fulda (s3538),11.6,54.3,34.1,C/D
669214,Quam-Glyndon-Gardena (s3539),12.0,64.0,23.9,B
669215,Nishna-Du Page-Calco (s3540),23.9,47.0,29.1,B/D
669216,McIntosh variant-Du Page-Calco-Burr (s3541),27.0,44.8,28.2,D
669217,Flom-Barnes (s3542),38.7,37.4,23.9,B
669218,Singsaas-Flom (s3543),26.3,45.0,28.8,B
669219,Flom-Buse-Barnes-Arvilla (s3544),45.6,33.4,21.0,B
669220,Vienna-Kranzburg-Hidewood (s3545),18.9,56.6,24.6,B
669221,Lamoure-Estelline (s3546),16.7,55.2,28.1,B
669222,Kranzburg-Hidewood-Brookings (s3547),9.0,61.8,29.2,B
669223,Trent-Sac (s3548),7.4,60.0,32.7,B
669224,Rock outcrop-Ihlen (s3549),5.7,51.7,24.4,B
669225,Marcus variant (s3550),12.7,53.4,34.0,B/D
669226,Talcot-Millington-Fairhaven (s3551),29.9,45.2,24.9,B
669227,Fairhaven-Dickman-Biscay (s3552),29.9,46.2,24.0,A
669228,Spillville-Millington-Comfrey (s3553),27.5,46.2,26.4,B/D
669229,Flandreau-Everly-Dickman (s3554),24.7,51.5,23.8,B
669230,Graceville-Dempster (s3555),13.3,60.4,26.2,B
669231,Storden-Everly (s3556),35.2,39.1,25.7,B
669232,Webster-Nicollet-Glencoe-Crippin-Canisteo (s3557),37.0,35.2,27.8,B/D
669233,Delft-Clarion (s3558),40.6,34.9,24.5,B
669234,Waldorf-Lura-Collinwood-Clarion (s3559),23.8,43.2,33.0,C/D
669235,Rushmore-Ransom-Marna (s3560),21.4,47.6,31.0,B
669236,Waldorf-Spicer-Lura-Collinwood (s3561),18.0,49.3,32.8,C/D
669237,Terril-Swanlake-Coland (s3562),42.7,35.1,22.2,B
669238,Millington-Du Page (s3563),49.6,32.0,18.4,B/D
669239,Germantown (s3564),32.5,32.2,26.2,B
669240,Jeffers-Glencoe-Everly (s3565),35.8,34.8,29.4,B/D
669241,Spicer-Doland (s3566),21.6,54.0,24.4,B
669242,Webster-Nicollet-Glencoe-Clarion-Canisteo (s3567),29.2,37.1,23.7,B/D
669243,Webster-Okoboji-Nicollet-Canisteo (s3568),23.6,38.0,25.9,B/D
669244,Webster-Nicollet-Glencoe-Clarion-Canisteo (s3569),31.8,34.8,25.6,B/D
669245,Lester-Le Sueur-Cordova-Canisteo (s3570),25.5,34.7,21.9,B
669246,Mayer-Lester-Estherville-Coland-Canisteo (s3571),40.6,35.8,23.6,B/D
669247,Storden-Millington-Clarion (s3572),45.6,33.2,21.2,B
669248,Lester-Kilkenny-Houghton (s3573),34.3,28.8,16.8,B
669249,Minneiska-Copaston-Chaska (s3574),38.9,34.5,19.4,D
669250,Nicollet-Lemond-Hanska-Fieldon-Dickman-Dassel (s3575),50.4,32.5,17.2,B/D
669251,Lemond-Estherville-Dickman (s3576),50.3,31.4,18.3,B
669252,Rifle-Redby-Leafriver (s3577),46.0,17.6,6.4,B
669253,Sparta-Estherville-Dickman (s3578),59.9,25.0,15.1,A
669254,Truman-Spicer-Kingston-Coland (s3579),21.8,54.7,23.5,B/D
669255,Waldorf-Okoboji-Fostoria (s3580),21.4,43.7,28.7,C/D
669256,Lura-Guckeen-Beauford (s3581),16.1,44.1,39.8,D
669257,Storden-Estherville-Clarion (s3582),36.7,36.4,26.8,B
669258,Grogan-Fieldon-Dickinson-Canisteo (s3583),28.9,36.7,20.0,B
669259,Kilkenny-Caron (s3584),26.4,38.8,27.7,B
669260,Shorewood-Minnetonka-Marna-Lura-Lester (s3585),25.6,43.6,30.8,D
669261,Minneiska-Kalmarville-Colo-Chaska (s3586),42.2,39.4,18.4,B/D
669262,Nessel-Hayden-Hamel-Cordova (s3587),28.7,36.4,20.6,B
669263,Kilkenny-Hamel-Glencoe-Erin-Boots (s3588),29.5,32.5,20.4,B
669264,Salida-Estherville-Dickman-Dakota (s3589),55.7,25.0,12.6,B
669265,Waukegan-Sparta-Sartell-Kasota-Estherville-Dickman (s3590),68.8,20.6,10.6,A
669266,Hayden-Burnsville-Boots (s3591),42.0,25.8,12.2,B
669267,Terril-Swanlake-Sparta-Lester-Kalmarville-Hawick (s3592),59.5,26.0,14.5,B
669268,Mahtomedi-Kingsley (s3593),46.3,40.6,13.2,B
669269,Waukegan-Wadena-Hawick (s3594),47.1,37.3,15.6,B
669270,Merton-Maxcreek-Lester-Blooming (s3595),24.1,45.0,23.2,B
669271,Ostrander-Maxfield-Klinger (s3596),18.2,45.8,23.5,B
669272,Tallula-Port Byron (s3597),18.0,56.6,19.2,B
669273,Palms-Mayer-Marshan-Cylinder (s3598),21.5,43.7,22.3,B/D
669274,Sparta-Rockton-Etter-Copaston (s3599),55.2,30.0,14.8,B
669275,Ostrander-Carmi (s3600),31.6,47.8,20.6,B
669276,Sparta-Plainfield-Hubbard (s3601),74.1,17.5,8.4,A
669277,Rifle-Prebish-Kingsley-Heyder (s3602),52.5,19.1,8.4,B
669278,Sparta-Copaston (s3603),71.7,18.7,9.6,A
669279,Waukegan-Chetek (s3604),45.9,40.7,13.4,B
669280,Santiago-Kingsley-DeMontreville (s3605),48.1,36.2,9.0,B
669281,Waukegan-Ripon-Ostrander-Baytown (s3606),16.8,62.1,21.1,B
669282,Waukegan-Ripon-Baytown (s3607),16.6,65.2,18.2,B
669283,Crystal Lake-Comstock-Antigo (s3608),39.9,42.3,10.1,B
669284,Nessel-Hayden-Dundas-Cordova (s3609),31.2,30.1,18.6,B
669285,Mahtomedi-Chetek-Burkhardt (s3610),64.7,15.1,6.9,B
669286,Zimmerman-Sartell-Rifle-Lino-Isanti (s3611),62.8,4.1,3.1,A
669287,Soderville-Rifle-Markey-Isanti (s3612),56.7,6.6,3.4,A/D
669288,Rifle-Nymore (s3613),61.4,8.9,4.8,A
669289,Sartell-Rifle-Lino-Isanti (s3614),65.6,9.3,5.2,A
669290,Ronneby-Prebish-Parent-Mora (s3615),44.4,27.0,12.0,B/D
669291,Webster-Estherville-Dickinson (s3616),49.8,26.0,16.5,B
669292,Lerdal-Kilkenny-Hamel (s3617),29.8,42.1,28.1,C
669293,Muskego-Caron-Blue Earth variant-Blue Earth (s3618),10.4,39.9,16.3,B/D
669294,Moland-Merton-Maxcreek-Canisteo (s3619),23.0,50.0,27.0,B/D
669295,Estherville-Dakota-Bixby-Biscay (s3620),35.3,38.8,19.2,B
669296,Kato-Canisteo (s3621),17.3,43.0,23.0,B/D
669297,Skyberg-Maxfield-Kasson (s3622),22.6,53.0,24.4,C
669298,Skyberg-Maxfield-Clyde (s3623),17.0,56.2,26.8,B/D
669299,Readlyn-Racine-Maxfield-Kasson (s3624),25.1,51.1,23.7,B
669300,Ostrander-Maxfield-Kenyon (s3625),20.5,54.9,24.6,B
669301,Waukee-Udolpho-Marshan-Hayfield-Fairhaven (s3626),35.3,42.1,22.7,B
669302,Skyberg-Sargeant-Brownsdale (s3627),21.1,53.9,25.0,D
669303,Udolpho-Schley-Clyde (s3628),20.7,55.1,24.2,B/D
669304,Tripoli-Readlyn-Oran-Clyde (s3629),24.5,50.1,25.4,B
669305,Readlyn-Racine-Floyd-Clyde (s3630),25.7,49.5,24.8,B
669306,Newry-Maxcreek-Havana-Blooming (s3631),14.7,49.5,21.4,B
669307,Taopi-Rossfield-Mottland (s3632),34.7,43.8,21.5,B
669308,Racine-Maxfield-Floyd (s3633),23.1,52.5,24.4,B
669309,Otter-Mt. Carroll-Joy (s3634),15.0,65.0,20.0,B
669310,Rockton-Channahon-Atkinson (s3635),36.4,42.2,21.3,B
669311,Readlyn-Maxfield-Kenyon (s3636),23.6,50.8,25.6,B
669312,Mt. Carroll-Marlean-Arenzville (s3637),24.1,56.8,19.0,B
669313,Waukee-Spillville-Radford-Lawler (s3638),33.4,46.6,20.0,B
669314,Seaton (s3639),12.6,70.3,17.1,B
669315,Seaton-Lacrescent (s3640),20.9,55.1,17.8,B
669316,Seaton-Schapville (s3641),21.1,58.1,20.9,B
669317,Port Byron-Garwin (s3642),9.6,69.3,21.1,B
669318,Port Byron-Mt. Carroll-Lindstrom (s3643),10.1,69.3,20.6,B
669319,Rawles-Plainfield-Minneiska (s3644),62.1,26.3,11.6,A
669320,Southridge-Seaton-Blackhammer (s3645),19.4,63.9,16.7,B
669321,Port Byron-Mt. Carroll-Frankville (s3646),13.9,63.5,22.6,B
669322,Waukee-Rockton-Racine-Flagler (s3647),38.7,43.5,17.8,B
669323,Seaton-Newalbin-Festina (s3648),22.9,61.3,15.8,B
669324,Waukee-Plainfield-Kalmarville-Dickinson (s3649),65.1,23.0,11.8,B
669325,Waukegan-Estherville-Dickinson-Colo (s3650),55.0,31.2,13.9,B
669326,Racine-Maxfield-Klinger-Kasson (s3651),14.4,58.9,26.8,B/D
669327,Timula-Seaton-Frontenac-Chaseburg (s3652),23.0,60.5,16.5,B
669328,Seaton-Racine-Maxfield-Marlean-Klinger (s3653),13.9,62.5,23.6,B
669329,Timula-Seaton-Frontenac (s3654),19.5,64.7,15.8,B
669330,Seaton-Port Byron-Mt. Carroll-Garwin (s3655),11.4,66.2,22.4,B
669331,Port Byron-Mt. Carroll (s3656),22.6,58.4,19.0,B
669332,Seaton-Palsgrove-NewGlarus (s3657),11.0,69.0,19.9,B
669333,Seaton-Lamoille-Lacrescent-Elbaville (s3658),20.3,62.8,16.8,B
669334,Rawles-Minneiska (s3659),32.6,50.1,17.3,B
669335,Plainfield-Newalbin-Chaseburg-Abscota variant (s3660),56.4,34.8,8.8,A
669336,Timula-Port Byron (s3661),20.4,62.7,16.9,B
669337,Mora-Loxley-Beseman (s3662),19.6,21.9,8.5,A/D
669338,Rosholt-Ogilvie (s3663),43.8,28.7,7.6,B
669339,Dalbo-Brickton (s3664),21.5,42.4,16.1,B
669340,Sartell-Cushing-Braham (s3665),66.7,24.9,8.4,B
669341,Watab-Pomroy-Bushville (s3666),81.1,11.6,7.3,C
669342,Talmoon-Seelyeville-Nebish-Beltrami (s3667),29.9,31.5,10.1,B
669343,Talmoon-Alstad (s3668),26.6,41.8,11.6,C
669344,Winterfield-Water-Fordum (s3669),61.1,29.3,9.6,D
669345,Seelyeville-Cloquet (s3670),54.6,22.1,7.5,B
669346,Dusler-Duluth (s3671),38.8,28.9,10.8,C
669347,Hermantown-Finland (s3672),43.4,27.4,7.8,C
669348,Insula-Conic (s3673),54.7,19.6,11.4,C
669349,Omega-Ahmeek (s3674),43.6,19.7,6.0,C
669350,Omega-Cromwell (s3675),50.2,13.5,5.6,A
669351,Hermantown-Ahmeek (s3676),33.5,22.6,7.0,C
669352,Dusler-Duluth (s3677),35.4,20.5,7.7,B
669353,Newson-Nemadji (s3678),55.7,13.9,10.4,B
669354,Spooner-Baudette (s3679),48.2,20.1,6.7,C/D
669355,Hermantown-Automba (s3680),37.6,22.5,9.9,B
669356,Nashwauk-Keewatin (s3681),47.2,18.8,4.2,C
669357,Warba-Talmoon-Stuntz (s3682),33.1,16.8,6.4,C
669358,Mahtomedi-Duluth-Cromwell (s3683),48.8,17.5,7.4,A
669359,Menahga-Mahtomedi-Lupton-Itasca-Greenwood (s3684),38.3,20.0,4.2,A
669360,Itasca-Goodland (s3685),35.9,30.6,6.8,B
669361,Menahga-Meehan-Markey (s3686),63.0,8.3,5.1,A/D
669362,Mahtomedi-Lupton-Cushing-Cromwell (s3687),47.4,24.1,8.4,A
669363,Willosippi-Spooner-Brickton (s3688),27.7,29.6,11.5,C
669364,Tonkey-Sago (s3689),42.2,14.6,5.6,D
669365,Willosippi-Spooner-Pengilly-Baudette (s3690),26.4,35.0,11.4,B
669366,Wawina-Sago-Cowhorn-Cathro (s3691),27.6,17.3,5.1,B
669367,Winterfield-Pengilly (s3692),43.2,11.0,4.3,B/D
669368,Zimmerman-Cowhorn (s3693),34.4,7.4,2.7,A
669369,Sartell (s3694),63.0,9.5,5.3,A
669370,Toimi-Brimson (s3695),49.7,18.7,6.6,C
669371,Hibbing-Buhl (s3696),29.5,16.9,8.2,C
669372,Udorthents-Pits-Newfound-Insula (s3697),51.3,17.2,9.9,C
669373,Taylor-Indus-Dalbo (s3698),24.6,24.7,13.4,C
669374,Wildwood-Taylor-Indus (s3699),25.4,32.0,16.2,D
669375,Sandwick-Greenwood-Cutaway-Cathro (s3700),50.3,14.3,4.6,B
669376,Spooner-Rosy-Baudette (s3701),37.4,12.6,4.6,B
669377,Suomi-Effie (s3702),17.8,12.9,9.6,C
669378,Grygla-Enstrom (s3703),41.4,10.1,5.6,B/D
669379,Taylor-Pengilly-Indus-Bowstring (s3704),38.9,20.7,13.4,C
669380,Ontonagon-Mesaba-Barto (s3705),29.1,28.9,18.9,D
669381,Mahtowa-Dusler-Duluth-Blackhoof (s3706),43.6,26.4,10.0,D
669382,Mesaba-Barto (s3707),43.8,26.7,9.4,C
669383,Rock outcrop-Quetico-Barto (s3708),40.2,28.9,16.5,D
669384,Seaton-Festina-Arenzville (s3709),17.7,64.1,18.2,B
669385,Seaton-Norden-Brodale (s3710),38.6,47.6,13.8,B
669386,Waucoma-Mt. Carroll-Frankville (s3711),19.5,59.5,21.0,B
669387,Moundprairie-Kalmarville (s3712),29.6,38.0,18.1,B/D
669388,Vlasaty-Sargeant (s3713),21.1,54.4,24.5,D
669389,Wilmonton-Letri-Everly (s3714),25.9,44.4,29.8,B
669390,Shorewood-Coland-Clarion (s3715),32.5,40.7,26.8,B
669391,Shiloh-Comfrey (s3716),14.6,50.3,35.2,B/D
669392,Zumbro-Shiloh-Radford-McPaul-Bremer (s3717),31.8,50.5,17.8,B
669393,Cushing-Alstad (s3718),33.9,27.2,8.2,B
669394,Omega-Nemadji-Mahtomedi (s3719),58.0,14.4,7.6,A
669395,Rifle-Greenwood (s3720),27.4,9.2,3.4,A/D
669396,Trent-Moody (s3721),8.1,60.4,31.5,B
669602,Robinsonville-Crevasse-Commerce (s3806),35.3,38.4,26.2,C
669603,Tunica-Sharkey-Alligator (s3807),17.6,35.5,46.9,D
669604,Sharkey (s3808),23.6,35.4,41.0,D
669605,Commerce (s3809),29.0,36.5,34.5,C
669606,Sharkey-Forestdale-Alligator (s3810),19.5,38.9,41.7,D
669607,Tunica-Sharkey (s3811),13.9,35.4,50.7,D
669608,Robinsonville-Crevasse-Convent-Commerce-Bruin (s3812),40.6,43.6,15.8,B
669609,Sharkey-Convent-Bruin (s3813),18.7,49.3,32.0,D
669610,Tunica-Sharkey-Newellton-Bowdre (s3814),21.5,28.5,50.0,D
669611,Sharkey-Forestdale-Dundee-Alligator (s3815),20.7,44.2,35.1,D
669612,Sharkey-Forestdale (s3816),16.7,48.0,35.4,D
669613,Tensas-Sharkey-Dundee-Dubbs (s3817),22.8,51.2,26.1,C
669614,Sharkey-Dundee-Askew (s3818),26.6,48.4,25.0,C
669615,Sharkey-Forestdale-Alligator (s3819),17.3,47.3,35.4,D
669616,Sharkey-Alligator (s3820),16.7,38.5,44.8,D
669617,Sharkey-Alligator (s3821),16.1,38.9,45.0,D
669618,Sharkey-Forestdale-Dundee-Dubbs (s3822),33.3,38.2,28.4,D
669619,Tunica-Commerce-Bruno-Bowdre-Adler (s3823),27.3,50.9,21.8,C
669620,Robinsonville-Commerce-Bruin (s3824),41.1,42.5,16.5,B
669621,Waverly-Falaya-Collins (s3825),25.6,60.2,14.2,D
669622,Waverly-Forestdale-Falaya-Calhoun (s3826),18.1,66.1,15.7,D
669623,Waverly-Falaya (s3827),19.4,68.3,12.3,B/D
669624,Falaya-Collins-Arkabutla-Adler (s3828),27.9,59.8,12.3,C
669625,Morganfield-Convent-Adler (s3829),33.2,57.5,9.3,C
669626,Convent-Adler (s3830),17.2,61.7,21.1,C
669627,Memphis (s3831),19.3,67.2,13.5,B
669628,Natchez-Memphis (s3832),14.8,71.2,14.1,B
669629,Smithdale-Loring-Grenada (s3833),19.5,67.7,12.8,C
669630,Smithdale-Providence (s3834),32.5,57.0,10.5,B
669631,Memphis-Loring (s3835),15.1,71.0,13.9,C
669632,Waverly-Falaya (s3836),18.2,67.2,14.7,B/D
669633,Falaya-Calloway (s3837),17.6,68.5,13.9,C
669634,Grenada-Gillsburg-Calloway (s3838),15.3,70.2,14.4,C
669635,Saffell-Memphis-Loring (s3839),24.3,62.8,12.9,B
669636,Sweatman-Smithdale (s3840),55.4,33.8,10.8,B
669637,Tippah-Sweatman-Smithdale (s3841),37.0,50.9,12.2,C
669638,Providence-Memphis-Loring (s3842),30.6,58.0,11.4,C
669639,Oaklimeter-Gillsburg-Ariel (s3843),22.3,64.9,12.8,C
669640,Urbo-Una-Oaklimeter-Gillsburg-Arkabutla (s3844),16.9,64.3,18.8,C
669641,Gillsburg-Deerford-Bonn-Ariel (s3845),17.4,69.0,13.6,D
669642,Providence-Loring-Collins (s3846),21.9,67.0,11.2,C
669643,Tippah-Smithdale-Maben (s3847),36.2,50.1,13.7,C
669644,Chenneby-Arkabutla (s3848),13.1,70.6,16.3,C
669645,Morganfield-Bruno-Ariel (s3849),53.7,38.0,8.3,C
669646,Oaklimeter-Gillsburg-Ariel (s3850),24.0,62.5,13.5,C
669647,Vicksburg-Falaya-Adler (s3851),20.0,68.8,11.2,D
669648,Smithdale-Lexington (s3852),32.7,53.8,13.5,B
669649,Smithdale-Lorman (s3853),34.2,53.6,12.2,D
669650,Smithdale-Providence-Lorman (s3854),34.0,53.8,12.2,C
669651,Smithdale-Providence (s3855),39.0,49.2,11.9,C
669652,Vicksburg-Rosebloom-Collins-Arkabutla (s3856),17.1,69.1,13.8,C
669653,Sweatman-Smithdale (s3857),42.2,45.3,12.5,C
669654,Providence-Loring-Grenada (s3858),22.5,65.5,11.9,C
669655,Chenneby-Arkabutla (s3859),23.4,61.4,15.2,C
669656,Ochlockonee-Oaklimeter-Bruno (s3860),33.3,54.1,12.6,B
669657,Smithdale-Gullied land (s3861),34.6,52.3,13.1,B
669658,Smithdale-Providence-Lexington (s3862),37.8,50.4,11.9,B
669659,Tippah-Providence (s3863),31.0,55.4,13.6,C
669660,Gillsburg-Collins-Cascilla-Arkabutla (s3864),25.6,62.2,12.3,C
669661,Oaklimeter-Ariel (s3865),16.3,70.3,13.3,C
669662,Riedtown-Oaklimeter-McRaven-Ariel (s3866),16.6,70.8,12.6,C
669663,Daleville-Columbus (s3867),56.2,32.4,11.5,C
669664,Chenneby-Cascilla-Arkabutla (s3868),14.0,69.9,16.1,B
669665,Riedtown-Memphis-Loring (s3869),19.5,67.7,12.8,C
669666,Riedtown-Byram (s3870),26.1,65.0,8.9,C
669667,Siwell-Loring (s3871),18.1,70.6,11.3,C
669668,Loring-Kisatchie (s3872),26.1,62.3,11.6,C
669669,Loring-Grenada-Byram (s3873),16.9,71.2,11.9,C
669670,Tippo-Leverett (s3874),23.3,63.6,13.1,C
669671,Urbo (s3875),28.8,51.3,19.9,D
669672,Stough-Quitman-Kirkville (s3876),49.9,35.0,15.1,C
669673,Kipling-Falkner (s3877),25.2,57.9,16.9,C
669674,Smithdale-Savannah-McLaurin (s3878),62.1,28.9,9.1,B
669675,Savannah-Quitman (s3879),46.0,44.7,9.3,C
669676,Guyton-Columbus (s3880),20.1,66.8,13.1,D
669677,Kolin-Gillsburg (s3881),32.2,55.1,12.8,C
669678,Loring-Gillsburg-Calloway (s3882),27.4,59.8,12.8,C
669679,Providence-Bude (s3883),38.6,49.5,12.0,C
669680,Smithdale-Loring-Ariel (s3884),28.0,58.6,13.4,C
669681,Smithdale-Saffell-Providence (s3885),39.1,49.7,11.1,B
669682,Smithdale-Saffell-Providence (s3886),42.6,45.3,12.2,B
669683,Smithdale-Ruston-Lucy (s3887),53.2,34.1,12.8,B
669684,Rosebloom-Paden-Guyton-Cahaba (s3888),27.3,56.3,16.4,D
669685,Mantachie-Jena (s3889),49.5,37.0,13.5,B
669686,Providence-Cadeville (s3890),41.7,45.2,13.1,D
669687,Waverly-Gillsburg (s3891),32.6,54.0,13.4,D
669688,Smithdale-Ruston-Ora (s3892),53.8,35.1,11.1,B
669689,Mantachie-Kirkville (s3893),42.9,43.6,13.5,C
669690,Stough-Prentiss (s3894),54.6,32.9,12.5,C
669691,Smithdale-Okeelala-Luverne (s3895),67.0,21.4,11.6,B
669692,Sumter-Leeper-Kipling-Brooksville (s3896),15.0,53.1,31.8,D
669693,Savannah-Providence-Chenneby (s3897),40.4,45.6,14.0,C
669694,Smithdale-Ruston-Okeelala-Luverne (s3898),68.5,20.1,11.4,B
669695,Smithdale-Ruston (s3899),58.3,28.4,13.3,B
669696,Marietta-Leeper-Catalpa (s3900),25.6,46.6,27.8,D
669697,Savannah-Ora (s3901),65.6,24.4,10.1,C
669698,Providence-Lexington-Gillsburg (s3902),28.7,58.2,13.1,B
669699,Mantachie-Kirkville-Bibb (s3903),46.0,41.5,12.6,C
669700,Wilcox-Falkner (s3904),25.7,58.1,16.2,D
669701,Shubuta-Ruston-Ora-Linker (s3905),54.7,34.1,11.1,B
669702,Paden-Henry-Dulac-Bude (s3906),12.4,69.4,18.2,C
669703,Rosebloom-Arkabutla (s3907),12.6,69.2,18.3,D
669704,Smithdale-Providence-Ora (s3908),50.4,38.6,11.0,C
669705,Smithdale-Savannah-Ruston-Ora (s3909),48.9,36.9,14.2,B
669706,Tippah-Smithdale-Falkner (s3910),26.3,59.5,14.3,C
669707,Smithdale-Falkner-Atwood (s3911),23.4,60.6,16.0,B
669708,Providence-Oktibbeha (s3912),30.7,50.2,19.1,C
669709,Smithdale-Oktibbeha (s3913),26.8,50.6,22.6,D
669710,Stough-Savannah-Prentiss-Ora (s3914),45.7,39.9,14.5,C
669711,Smithdale-Ruston-Ora (s3915),49.0,39.3,11.8,B
669712,Kipling-Brooksville (s3916),33.7,41.3,25.0,D
669713,Falkner-Adaton (s3917),18.1,65.1,16.8,D
669714,Okolona-Kipling-Griffith (s3918),12.3,48.7,39.0,D
669715,Una-Marietta-Mantachie-Leeper-Griffith-Catalpa (s3919),29.8,40.4,29.8,D
669716,Stough-Savannah-Daleville (s3920),62.3,25.8,11.9,C
669717,Mantachie-Bibb (s3921),62.5,25.5,12.0,C
669718,Urbo-Oaklimeter-Chenneby (s3922),23.7,59.9,16.4,C
669719,Tippah-Sweatman-Providence (s3923),22.5,65.5,12.1,C
669720,Urbo-Mathiston (s3924),16.5,64.3,19.3,C
669721,Leeper-Griffith-Catalpa (s3925),10.3,52.6,37.1,D
669722,Sumter-Rock outcrop-Oktibbeha-Kipling-Demopolis-Binnsville (s3926),14.4,46.7,30.6,D
669723,Sweatman-Smithdale-Ora (s3927),67.6,21.4,11.0,C
669724,Tippah-Maben (s3928),23.5,60.3,16.1,C
669725,Prentiss-Longview-Adaton (s3929),20.4,62.9,16.7,C
669726,Latonia-Cahaba (s3930),55.7,28.8,15.6,B
669727,Rosella-Prentiss (s3931),49.4,40.1,10.5,C
669728,Savannah-Paden (s3932),38.5,48.9,12.6,C
669729,Vaiden-Okolona-Kipling (s3933),22.0,45.3,32.7,D
669730,Sumter-Okolona-Kipling (s3934),12.8,51.0,36.1,D
669731,Latonia-Cahaba (s3935),70.1,16.5,13.5,B
669732,Tippah-Falkner (s3936),36.5,49.2,14.3,C
669733,Rosebloom-Bibb-Arkabutla (s3937),46.1,41.6,12.3,D
669734,Williamsville-Smithdale-Neshoba (s3938),56.2,32.1,11.7,C
669735,Lauderdale-Arundel (s3939),60.4,27.6,12.0,C
669736,McLaurin-Lucy-Heidel (s3940),61.7,22.5,8.0,B
669737,McLaurin-Heidel (s3941),60.7,23.9,9.1,B
669738,Sweatman-Smithdale-Lauderdale-Arundel (s3942),63.5,24.7,11.8,C
669739,Smithdale-Ruston-Malbis (s3943),58.8,22.3,11.2,B
669740,Quitman-Jena-Daleville (s3944),58.3,29.6,12.1,C
669741,Quitman-Bigbee-Bibb (s3945),56.3,31.9,11.8,A
669742,Jena-Daleville-Bonn variant (s3946),56.5,31.0,12.5,D
669743,Troup-Smithdale-Heidel (s3947),73.1,18.6,8.4,B
669744,Mantachie-Jena-Bibb (s3948),55.4,31.8,12.8,D
669745,Malbis-Escambia-Basin (s3949),65.4,21.8,12.8,B
669746,Smithdale-Savannah-McLaurin-Heidel (s3950),66.8,26.7,6.5,B
669747,Susquehanna-Benndale (s3951),61.1,19.2,7.3,D
669748,Smithton-Harleston-Atmore (s3952),50.4,26.7,7.5,C
669749,Trebloc-Osier-Latonia (s3953),47.2,40.0,12.8,D
669750,Smithdale-Ruston-Ora (s3954),62.6,24.3,13.1,B
669751,Mantachie-Kinston (s3955),37.3,47.8,15.0,B/D
669752,Susquehanna-Petal-McLaurin-Freest (s3956),65.2,24.2,10.7,C
669753,Susquehanna-Prentiss-Freest (s3957),50.4,37.3,12.4,D
669754,Smithdale-Saucier-Poarch-McLaurin (s3958),59.0,25.0,9.3,B
669755,Trebloc-Pheba-Harleston-Bassfield (s3959),51.1,31.7,8.1,C
669756,Smithton-Poarch-Escambia (s3960),59.7,28.6,11.7,B
669757,Smithton (s3961),52.9,27.7,9.4,D
669758,Lenoir-Leaf (s3962),38.5,28.7,7.9,D
669759,Smithton-Plummer-Harleston-Atmore (s3963),50.9,25.9,6.5,B/D
669760,Trebloc-Guyton-Atmore (s3964),20.8,67.8,11.4,D
669761,Handsboro (s3965),18.5,51.1,30.5,D
669762,Troup-Poarch-Harleston-Eustis (s3966),62.0,16.6,6.0,A
669763,Poarch-Harleston (s3967),63.3,22.3,8.2,B
669764,Smithdale-Ruston-McLaurin (s3968),61.8,17.0,8.8,B
669765,Smithton-Saucier-Poarch (s3969),69.4,20.5,10.1,B
669766,St. Lucie-Handsboro (s3970),75.9,18.5,5.6,D
669767,Pamlico-Nugent-Harleston (s3971),42.5,31.5,6.0,A
669768,Mooreville-Mantachie-Kinston (s3972),44.1,40.5,15.3,C
669769,Susquehanna-Savannah-McLaurin-Eustis (s3973),65.4,18.2,7.4,B
669770,Tippah-Providence-Bude-Arkabutla (s3974),16.9,68.1,15.1,C
669771,Harleston-Beauregard-Atmore (s3975),44.2,45.5,10.3,C
669772,Saucier-Poarch (s3976),58.0,23.0,9.1,B
669773,Pamlico-Leaf-Hyde-Harleston-Atmore (s3977),34.2,40.0,9.2,B/D
669774,Ruston-Malbis (s3978),68.5,19.4,12.1,B
